rcdc_cso,INCa/INSERM/DGOS pubs,National Cancer Institute pubs,Cancer Research UK pubs,Wellcome Trust pubs,National Health and Medical Research Council pubs
"CANNABINOID RESEARCH * 6. Cancer Control, Survivorship",,1.4972222222222222,,,1.1595238095238094
SMALL POX * 1. Biology,,1.482142857142857,0.07142857142857142,0.07142857142857142,0.16666666666666666
SMALL POX * 3. Prevention,,1.4630952380952382,,,0.07142857142857142
"ARCTIC * 4. Early Detection, Diagnosis",,1.4500000000000002,,,
"PSORIASIS * 4. Early Detection, Diagnosis",,1.45,0.3333333333333333,,
PSORIASIS * 3. Prevention,,1.4205128205128206,,,
"ACUTE RESPIRATORY DISTRESS SYNDROME * 4. Early Detection, Diagnosis",,1.4166666666666665,,,
TOPICAL MICROBICIDES * 2. Etiology,,1.3666666666666665,,,0.65
"FOODBORNE ILLNESS * 6. Cancer Control, Survivorship",,1.3555555555555554,0.25,,1.7833333333333334
CHARCOT-MARIE-TOOTH DISEASE * 1. Biology,,1.3222222222222222,1.0333333333333332,0.25,0.47619047619047616
TUBEROUS SCLEROSIS * 2. Etiology,,1.2629329004329004,,0.125,0.375
"SICKLE CELL DISEASE * 4. Early Detection, Diagnosis",,1.2595238095238095,,,
PERINATAL - BIRTH - PRETERM (LBW) * 5. Treatment,,1.2555555555555555,,0.2777777777777778,1.1666666666666665
SERIOUS MENTAL ILLNESS * 5. Treatment,,1.225,,,
OSTEOGENESIS IMPERFECTA * 2. Etiology,,1.2111111111111112,,,
"STEM CELL RESEARCH - EMBRYONIC - HUMAN * 4. Early Detection, Diagnosis",,1.2023809523809523,0.4,,0.6805555555555556
"BIPOLAR DISORDER * 6. Cancer Control, Survivorship",,1.1964285714285714,,,0.16666666666666666
COST EFFECTIVENESS RESEARCH * 2. Etiology,,1.1928571428571428,0.2111111111111111,,0.05555555555555555
DOWN SYNDROME * 5. Treatment,,1.1451159951159953,,,0.27692307692307694
SCLERODERMA * 2. Etiology,,1.1261904761904762,,1.9,0.25
RURAL HEALTH * 5. Treatment,,1.125,,,2.5
INTERSTITIAL CYSTITIS * 1. Biology,,1.0999999999999999,,,
"ANTHRAX * 4. Early Detection, Diagnosis",,1.092857142857143,,,
"FIBROID TUMORS (UTERINE) * 4. Early Detection, Diagnosis",,1.0833333333333333,0.25,,
ENDOMETRIOSIS * 5. Treatment,,1.075,,,0.3333333333333333
"DIGESTIVE DISEASES - (PEPTIC ULCER) * 4. Early Detection, Diagnosis",,1.0678571428571428,,,
ARCTIC * 2. Etiology,,1.0575757575757576,,,
FETAL ALCOHOL SYNDROME * 2. Etiology,,1.0354617604617604,0.2,,0.4352272727272728
MALARIA * 3. Prevention,,1.0307539682539681,0.05,0.1875,0.41747835497835495
"HUMAN FETAL TISSUE * 4. Early Detection, Diagnosis",,1.0,,,
FOOD ALLERGIES * 5. Treatment,,1.0,,,1.25
"SCLERODERMA * 4. Early Detection, Diagnosis",,0.9916666666666666,,,
METHAMPHETAMINE * 1. Biology,,0.9583333333333333,,,
"UNDERAGE DRINKING * 6. Cancer Control, Survivorship",,0.9541666666666666,0.375,0.25,0.6333333333333333
"SCREENING AND BRIEF INTERVENTION FOR SUBSTANCE ABUSE * 6. Cancer Control, Survivorship",,0.95,,,0.1
EMPHYSEMA * 5. Treatment,,0.95,,,
MULTIPLE SCLEROSIS * 3. Prevention,,0.9482905982905983,,,0.4111111111111111
PERINATAL - NEONATAL RESPIRATORY DISTRESS SYNDROME * 2. Etiology,,0.941468253968254,0.14285714285714285,,0.42857142857142855
LEAD POISONING * 2. Etiology,,0.9261904761904762,,,1.0
"INJURY - UNINTENTIONAL CHILDHOOD INJURY * 6. Cancer Control, Survivorship",,0.9222222222222223,,,2.686544011544012
VIOLENCE AGAINST WOMEN * 3. Prevention,,0.9166666666666666,,,
OSTEOARTHRITIS * 1. Biology,,0.9166666666666666,,,
SPINA BIFIDA * 2. Etiology,,0.9166666666666665,,,
MAJOR DEPRESSIVE DISORDER * 3. Prevention,,0.8998015873015872,,,0.0625
"HYDROCEPHALUS * 6. Cancer Control, Survivorship",,0.8928571428571428,,,0.25
PHYSICAL REHABILITATION * 3. Prevention,,0.890909090909091,,,0.26666666666666666
RHEUMATOID ARTHRITIS * 2. Etiology,,0.8861111111111111,,2.65952380952381,
"HODGKIN'S DISEASE * 6. Cancer Control, Survivorship",,0.8541666666666666,,,
ECZEMA / ATOPIC DERMATITIS * 2. Etiology,,0.8333333333333333,,,0.8095238095238095
"TEENAGE PREGNANCY * 6. Cancer Control, Survivorship",,0.8206349206349206,0.25,,0.8611111111111112
DUCHENNE/ BECKER MUSCULAR DYSTROPHY * 1. Biology,,0.8043650793650794,,,1.2589285714285712
ASSISTIVE TECHNOLOGY * 2. Etiology,,0.7833333333333333,,,0.26666666666666666
CEREBRAL PALSY * 2. Etiology,,0.7749999999999999,0.05555555555555555,,0.6845238095238095
HODGKIN'S DISEASE * 1. Biology,,0.7714285714285715,0.25,,
ASSISTIVE TECHNOLOGY * 3. Prevention,,0.7555555555555555,,,0.26666666666666666
"POST-TRAUMATIC STRESS DISORDER (PTSD) * 4. Early Detection, Diagnosis",,0.75,,,0.1
"ANOREXIA * 6. Cancer Control, Survivorship",,0.75,,,0.14285714285714285
USHER SYNDROME * 1. Biology,,0.75,,,
SUICIDE * 5. Treatment,,0.7499999999999999,0.42857142857142855,,0.14285714285714285
INJURY - CHILDHOOD INJURIES * 3. Prevention,,0.7416666666666666,,,
"STEM CELL RESEARCH - INDUCED PLURIPOTENT STEM CELL - HUMAN * 4. Early Detection, Diagnosis",,0.7357142857142858,,0.25,
"STEM CELL RESEARCH - INDUCED PLURIPOTENT STEM CELL * 4. Early Detection, Diagnosis",,0.7357142857142858,,0.25,
HEALTH EFFECTS OF HOUSEHOLD ENERGY COMBUSTION * 2. Etiology,,0.7333333333333333,,,
LYME DISEASE * 1. Biology,,0.7261904761904762,,,
MUCOPOLYSACCHARIDOSES (MPS) * 5. Treatment,,0.717857142857143,,,
"TUBERCULOSIS VACCINE * 4. Early Detection, Diagnosis",,0.7083333333333334,,,
"DIGESTIVE DISEASES - (PEPTIC ULCER) * 6. Cancer Control, Survivorship",,0.7,0.08333333333333333,,
"ENDOMETRIOSIS * 4. Early Detection, Diagnosis",,0.7,,0.25,0.8333333333333333
FIBROID TUMORS (UTERINE) * 5. Treatment,,0.7,0.25,,
"MACULAR DEGENERATION * 6. Cancer Control, Survivorship",,0.6678571428571429,,0.25,
OSTEOARTHRITIS * 2. Etiology,,0.6666666666666666,,0.3333333333333333,1.6734126984126987
LYME DISEASE * 5. Treatment,,0.6428571428571428,,,
"HYDROCEPHALUS * 4. Early Detection, Diagnosis",,0.6428571428571428,,,
ENDOMETRIOSIS * 3. Prevention,,0.625,,,
"SERIOUS MENTAL ILLNESS * 4. Early Detection, Diagnosis",,0.625,,,0.2
"HEALTH EFFECTS OF INDOOR AIR POLLUTION * 6. Cancer Control, Survivorship",,0.6204545454545454,,,
OTITIS MEDIA * 2. Etiology,,0.6166666666666667,0.23809523809523808,,1.2753968253968253
PRESCRIPTION DRUG ABUSE * 2. Etiology,,0.6047619047619047,,,0.16666666666666666
INJURY - TRAUMA - (HEAD AND SPINE) * 2. Etiology,,0.6005952380952381,,,0.08333333333333333
"SCHIZOPHRENIA * 4. Early Detection, Diagnosis",,0.5833333333333334,,,0.2
"MUCOPOLYSACCHARIDOSES (MPS) * 6. Cancer Control, Survivorship",,0.5833333333333333,0.14285714285714285,,
MYASTHENIA GRAVIS * 5. Treatment,,0.5833333333333333,,,
STEM CELL RESEARCH - INDUCED PLURIPOTENT STEM CELL - NON-HUMAN * 5. Treatment,,0.5825396825396825,,,0.4
"GENE THERAPY * 6. Cancer Control, Survivorship",,0.5714285714285714,,,0.5
YOUTH VIOLENCE PREVENTION * 3. Prevention,,0.5634920634920635,,,
LYME DISEASE * 2. Etiology,,0.5595238095238095,,,
OTITIS MEDIA * 5. Treatment,,0.55,,,
HEALTH EFFECTS OF INDOOR AIR POLLUTION * 5. Treatment,,0.5333333333333333,,,0.25
EATING DISORDERS * 2. Etiology,,0.5166666666666666,0.25,0.25,0.34285714285714286
WEST NILE VIRUS * 5. Treatment,,0.5037698412698413,,,0.3825396825396825
"MUCOPOLYSACCHARIDOSES (MPS) * 4. Early Detection, Diagnosis",,0.5,,,
"ALLERGIC RHINITIS (HAY FEVER) * 6. Cancer Control, Survivorship",,0.5,,,0.75
"VIOLENCE RESEARCH * 4. Early Detection, Diagnosis",,0.5,,,
TEMPOROMANDIBULAR MUSCLE/JOINT DISORDER (TMJD) * 1. Biology,,0.5,,,
HUMAN FETAL TISSUE * 3. Prevention,,0.5,,,
MACULAR DEGENERATION * 3. Prevention,,0.49365079365079356,,,0.5
STEM CELL RESEARCH - EMBRYONIC - HUMAN * 2. Etiology,,0.48023088023088023,0.13392857142857142,0.0625,0.31249999999999994
NEUROBLASTOMA * 3. Prevention,,0.47916666666666663,,,
"OTITIS MEDIA * 6. Cancer Control, Survivorship",,0.47619047619047616,0.07142857142857142,,1.0
PRESCRIPTION DRUG ABUSE * 3. Prevention,,0.47619047619047616,,,
INJURY - TRAUMATIC BRAIN INJURY * 1. Biology,,0.47619047619047616,,,
PEDIATRIC AIDS * 5. Treatment,,0.4611111111111111,,,0.25
ANTHRAX * 3. Prevention,,0.45535714285714285,,,
ANXIETY DISORDERS * 1. Biology,,0.45,,,
"SEXUAL AND GENDER MINORITIES (SGM/LGBT*) * 4. Early Detection, Diagnosis",,0.45,,,
"POLYCYSTIC KIDNEY DISEASE * 6. Cancer Control, Survivorship",,0.45,,,
RHEUMATOID ARTHRITIS * 3. Prevention,,0.45,,,0.14285714285714285
POST-TRAUMATIC STRESS DISORDER (PTSD) * 1. Biology,,0.45,,,
"PERINATAL - NEONATAL RESPIRATORY DISTRESS SYNDROME * 6. Cancer Control, Survivorship",,0.43333333333333335,0.16666666666666666,,0.7222222222222222
"YOUTH VIOLENCE * 6. Cancer Control, Survivorship",,0.42500000000000004,,0.16666666666666666,0.1
OSTEOARTHRITIS * 5. Treatment,,0.41666666666666663,,,
INJURY - UNINTENTIONAL CHILDHOOD INJURY * 3. Prevention,,0.4083333333333333,,,0.3333333333333333
FIBROMYALGIA * 1. Biology,,0.4,,,
CYSTIC FIBROSIS * 3. Prevention,,0.4,,,0.22619047619047616
ALS * 3. Prevention,,0.39999999999999997,,,
PERINATAL - NEONATAL RESPIRATORY DISTRESS SYNDROME * 1. Biology,,0.39980158730158727,,,0.14285714285714285
CHARCOT-MARIE-TOOTH DISEASE * 2. Etiology,,0.3888888888888889,,0.08333333333333333,0.3333333333333333
FRAGILE X SYNDROME * 2. Etiology,,0.38333333333333336,0.08333333333333333,,
"STEM CELL RESEARCH - UMBILICAL CORD BLOOD/ PLACENTA - HUMAN * 6. Cancer Control, Survivorship",,0.37896825396825395,,,
"STEM CELL RESEARCH - UMBILICAL CORD BLOOD/ PLACENTA * 6. Cancer Control, Survivorship",,0.37896825396825395,,,
WEST NILE VIRUS * 1. Biology,,0.3472222222222222,,,0.4097222222222222
"OSTEOGENESIS IMPERFECTA * 4. Early Detection, Diagnosis",,0.34285714285714286,,,
"ALZHEIMER'S DISEASE RELATED DEMENTIAS (ADRD) * 6. Cancer Control, Survivorship",,0.3409090909090909,,,0.2909090909090909
LYME DISEASE * 3. Prevention,,0.3333333333333333,,,
PAGET'S DISEASE * 2. Etiology,,0.3333333333333333,,,
TEENAGE PREGNANCY * 2. Etiology,,0.3333333333333333,,0.42857142857142855,
VIOLENCE RESEARCH * 1. Biology,,0.3333333333333333,,,
"VIOLENCE AGAINST WOMEN * 4. Early Detection, Diagnosis",,0.3333333333333333,,,
"MYASTHENIA GRAVIS * 6. Cancer Control, Survivorship",,0.3333333333333333,,,
"PRESCRIPTION DRUG ABUSE * 4. Early Detection, Diagnosis",,0.3333333333333333,,,
BIPOLAR DISORDER * 2. Etiology,,0.32539682539682535,,0.16666666666666666,0.47619047619047616
ATAXIA TELANGIECTASIA * 3. Prevention,,0.325,,,
MIGRAINES * 3. Prevention,,0.3194444444444444,,,
HEADACHES * 3. Prevention,,0.3194444444444444,,,
MALARIA VACCINE * 3. Prevention,,0.31646825396825395,0.05,,
ACUTE RESPIRATORY DISTRESS SYNDROME * 3. Prevention,,0.3111111111111111,,,
METHAMPHETAMINE * 2. Etiology,,0.3111111111111111,,,0.05555555555555555
"INJURY - CHILDHOOD INJURIES * 4. Early Detection, Diagnosis",,0.30952380952380953,,,0.125
PARKINSON'S DISEASE * 3. Prevention,,0.3047619047619048,,,0.16666666666666666
INJURY - TRAUMATIC BRAIN INJURY * 2. Etiology,,0.3005952380952381,,,0.08333333333333333
"SUBSTANCE ABUSE PREVENTION * 6. Cancer Control, Survivorship",,0.30000000000000004,,,
CONGENITAL STRUCTURAL ANOMALIES * 3. Prevention,,0.30000000000000004,,,
INFANT MORTALITY * 3. Prevention,,0.28703703703703703,,,
SPINAL MUSCULAR ATROPHY * 5. Treatment,,0.27142857142857146,,0.39285714285714285,
SUICIDE PREVENTION * 2. Etiology,,0.26785714285714285,,0.3333333333333333,0.16666666666666666
OSTEOARTHRITIS * 3. Prevention,,0.25476190476190474,,,0.3482142857142857
FETAL ALCOHOL SYNDROME * 3. Prevention,,0.25277777777777777,,,0.125
"DUCHENNE/ BECKER MUSCULAR DYSTROPHY * 4. Early Detection, Diagnosis",,0.25,,,
THERAPEUTIC CANNABINOID RESEARCH * 5. Treatment,,0.25,,,0.2
"ANXIETY DISORDERS * 4. Early Detection, Diagnosis",,0.25,,,
SEXUAL AND GENDER MINORITIES (SGM/LGBT*) * 1. Biology,,0.25,,,1.0
"VULVODYNIA * 6. Cancer Control, Survivorship",,0.25,,,
FOOD ALLERGIES * 3. Prevention,,0.25,,,3.0250000000000004
INJURY - UNINTENTIONAL CHILDHOOD INJURY * 2. Etiology,,0.25,,,
INJURY - CHILDHOOD INJURIES * 2. Etiology,,0.25,,,0.1111111111111111
"INFANT MORTALITY * 6. Cancer Control, Survivorship",,0.23703703703703705,,,0.22916666666666666
"DUCHENNE/ BECKER MUSCULAR DYSTROPHY * 6. Cancer Control, Survivorship",,0.2361111111111111,,,0.0625
"FRAGILE X SYNDROME * 4. Early Detection, Diagnosis",,0.22619047619047616,,,0.2857142857142857
"FETAL ALCOHOL SYNDROME * 4. Early Detection, Diagnosis",,0.225,,,
ANOREXIA * 2. Etiology,,0.225,,,
STEM CELL RESEARCH - EMBRYONIC - NON-HUMAN * 3. Prevention,,0.21428571428571427,,,
TEMPOROMANDIBULAR MUSCLE/JOINT DISORDER (TMJD) * 5. Treatment,,0.20833333333333331,,,
ALLERGIC RHINITIS (HAY FEVER) * 3. Prevention,,0.20833333333333331,,,
MALARIA VACCINE * 5. Treatment,,0.20535714285714285,0.05,,0.125
"FRAGILE X SYNDROME * 6. Cancer Control, Survivorship",,0.20192307692307693,,,0.8095238095238094
"FACIOSCAPULOHUMERAL MUSCULAR DYSTROPHY * 4. Early Detection, Diagnosis",,0.2,,,
"LYME DISEASE * 4. Early Detection, Diagnosis",,0.2,,,
EMPHYSEMA * 3. Prevention,,0.2,,,
TOURETTE SYNDROME * 2. Etiology,,0.2,,,
"HEALTH EFFECTS OF HOUSEHOLD ENERGY COMBUSTION * 6. Cancer Control, Survivorship",,0.2,,,
"SPINAL MUSCULAR ATROPHY * 4. Early Detection, Diagnosis",,0.2,,,
SEPTICEMIA * 3. Prevention,,0.175,,,
"DOWN SYNDROME * 4. Early Detection, Diagnosis",,0.16783216783216784,,,
BIPOLAR DISORDER * 1. Biology,,0.16666666666666666,,,
AUTISM * 5. Treatment,,0.16666666666666666,,,
MAJOR DEPRESSIVE DISORDER * 5. Treatment,,0.16666666666666666,,,
"CHILD ABUSE AND NEGLECT RESEARCH * 4. Early Detection, Diagnosis",,0.16666666666666666,,,
ANXIETY DISORDERS * 5. Treatment,,0.16666666666666666,,,
DIETHYLSTILBESTROL (DES) * 2. Etiology,,0.16666666666666666,,,
SPINA BIFIDA * 3. Prevention,,0.16666666666666666,,,
DIGESTIVE DISEASES - (GALLBLADDER) * 3. Prevention,,0.16666666666666666,,,
LEAD POISONING * 3. Prevention,,0.16666666666666666,,,
MAJOR DEPRESSIVE DISORDER * 1. Biology,,0.16666666666666666,,,0.2111111111111111
CLIMATE CHANGE * 2. Etiology,,0.16666666666666666,,,
"HOMELESSNESS * 4. Early Detection, Diagnosis",,0.16666666666666666,,,
FIBROMYALGIA * 3. Prevention,,0.16666666666666666,,,
TUBERCULOSIS VACCINE * 1. Biology,,0.1625,,,0.125
LEAD POISONING * 1. Biology,,0.14285714285714285,,,
"SPINA BIFIDA * 6. Cancer Control, Survivorship",,0.14285714285714285,,,
METHAMPHETAMINE * 3. Prevention,,0.14285714285714285,,,0.05555555555555555
OSTEOGENESIS IMPERFECTA * 1. Biology,,0.14285714285714285,,,
ALZHEIMER'S DISEASE RELATED DEMENTIAS (ADRD) * 2. Etiology,,0.14090909090909093,,,0.39368686868686864
WEST NILE VIRUS * 3. Prevention,,0.13392857142857142,,,0.03333333333333333
"TRANSMISSIBLE SPONGIFORM ENCEPHALOPATHY (TSE) * 4. Early Detection, Diagnosis",,0.125,,,
MAJOR DEPRESSIVE DISORDER * 2. Etiology,,0.125,0.3666666666666667,,0.3678571428571429
ANOREXIA * 3. Prevention,,0.125,,,
SPINAL CORD INJURY * 3. Prevention,,0.125,,,
"MAJOR DEPRESSIVE DISORDER * 4. Early Detection, Diagnosis",,0.125,,,
YOUTH VIOLENCE * 2. Etiology,,0.125,0.16666666666666666,,0.25396825396825395
FACIOSCAPULOHUMERAL MUSCULAR DYSTROPHY * 2. Etiology,,0.125,,,
INJURY - TRAUMA - (HEAD AND SPINE) * 3. Prevention,,0.125,,,
"VASCULAR COGNITIVE IMPAIRMENT/DEMENTIA * 4. Early Detection, Diagnosis",,0.1111111111111111,,,
PERINATAL - NEONATAL RESPIRATORY DISTRESS SYNDROME * 5. Treatment,,0.1111111111111111,,,0.3333333333333333
HODGKIN'S DISEASE * 3. Prevention,,0.11011904761904762,,0.047619047619047616,
"ATAXIA TELANGIECTASIA * 4. Early Detection, Diagnosis",,0.1,,,
"APHASIA * 4. Early Detection, Diagnosis",,0.1,,,0.20202020202020202
EATING DISORDERS * 1. Biology,,0.1,,,
ANTIMICROBIAL RESISTANCE * 3. Prevention,,0.1,,,0.1111111111111111
PHYSICAL REHABILITATION * 5. Treatment,,0.1,,,
INFANT MORTALITY * 5. Treatment,,0.1,,,
"WEST NILE VIRUS * 6. Cancer Control, Survivorship",,0.1,,,
LEWY BODY DEMENTIA * 2. Etiology,,0.1,,,
TRANSMISSIBLE SPONGIFORM ENCEPHALOPATHY (TSE) * 5. Treatment,,0.09090909090909091,0.375,,
CEREBRAL PALSY * 1. Biology,,0.09090909090909091,,,
HEPATITIS - A * 2. Etiology,,0.09090909090909091,,,
"VASCULAR COGNITIVE IMPAIRMENT/DEMENTIA * 6. Cancer Control, Survivorship",,0.09090909090909091,,,
PICK'S DISEASE * 1. Biology,,0.08333333333333333,,,
HPV AND/OR CERVICAL CANCER VACCINES * 1. Biology,,0.08333333333333333,,,
INTERSTITIAL CYSTITIS * 2. Etiology,,0.08333333333333333,,,
"FRONTOTEMPORAL DEMENTIA (FTD) * 6. Cancer Control, Survivorship",,0.08333333333333333,,,0.34090909090909094
"APHASIA * 6. Cancer Control, Survivorship",,0.08333333333333333,,,1.4166666666666665
"TUBEROUS SCLEROSIS * 6. Cancer Control, Survivorship",,0.08333333333333333,,,
"COOLEY'S ANEMIA * 4. Early Detection, Diagnosis",,0.08333333333333333,,,
FRONTOTEMPORAL DEMENTIA (FTD) * 5. Treatment,,0.07692307692307693,,,0.08333333333333333
"ADOLESCENT SEXUAL ACTIVITY * 4. Early Detection, Diagnosis",,0.07142857142857142,,,
CEREBRAL PALSY * 5. Treatment,,0.07142857142857142,,,0.2761904761904762
PEDIATRIC AIDS * 1. Biology,,0.07142857142857142,,,
"STEM CELL RESEARCH - UMBILICAL CORD BLOOD/ PLACENTA * 4. Early Detection, Diagnosis",,0.0625,0.2,,
INFANT MORTALITY * 1. Biology,,0.0625,,,
"INFANT MORTALITY * 4. Early Detection, Diagnosis",,0.0625,,,
PRESCRIPTION DRUG ABUSE * 5. Treatment,,0.0625,,,
"STEM CELL RESEARCH - UMBILICAL CORD BLOOD/ PLACENTA - HUMAN * 4. Early Detection, Diagnosis",,0.0625,0.2,,
TUBERCULOSIS VACCINE * 2. Etiology,,0.0625,0.05,0.16666666666666666,
OTITIS MEDIA * 3. Prevention,,0.05,,,0.14285714285714285
SUDDEN INFANT DEATH SYNDROME * 3. Prevention,,0.037037037037037035,,,
SUDDEN INFANT DEATH SYNDROME * 2. Etiology,,0.037037037037037035,,,0.0625
INFANT MORTALITY * 2. Etiology,,0.037037037037037035,,,0.0625
"SUDDEN INFANT DEATH SYNDROME * 6. Cancer Control, Survivorship",,0.037037037037037035,,,0.0625
FETAL ALCOHOL SYNDROME * 1. Biology,,0.03571428571428571,,,
HYDROCEPHALUS * 5. Treatment,,,0.3333333333333333,,
SICKLE CELL DISEASE * 3. Prevention,,,0.25,,
SUICIDE * 1. Biology,,,0.25,,
ANTHRAX * 2. Etiology,,,0.16666666666666666,,0.125
CANNABIDIOL RESEARCH * 2. Etiology,,,0.14285714285714285,,
THERAPEUTIC CANNABINOID RESEARCH * 2. Etiology,,,0.14285714285714285,,
AGENT ORANGE & DIOXIN * 3. Prevention,,,0.125,,
"METHAMPHETAMINE * 6. Cancer Control, Survivorship",,,,,1.2095238095238094
"FETAL ALCOHOL SYNDROME * 6. Cancer Control, Survivorship",,,,,0.9375
"TRANSMISSIBLE SPONGIFORM ENCEPHALOPATHY (TSE) * 6. Cancer Control, Survivorship",,,,,0.6428571428571428
"ALZHEIMER'S DISEASE RELATED DEMENTIAS (ADRD) * 4. Early Detection, Diagnosis",,,,,0.6075757575757575
"FRONTOTEMPORAL DEMENTIA (FTD) * 4. Early Detection, Diagnosis",,,,,0.5964646464646465
"CEREBRAL PALSY * 4. Early Detection, Diagnosis",,,,,0.5432900432900433
OTITIS MEDIA * 1. Biology,,,,,0.4380952380952381
CEREBRAL PALSY * 3. Prevention,,,,,0.4
ATTENTION DEFICIT DISORDER (ADD) * 1. Biology,,,,,0.3611111111111111
"TOURETTE SYNDROME * 6. Cancer Control, Survivorship",,,,,0.3611111111111111
SEXUAL AND GENDER MINORITIES (SGM/LGBT*) * 5. Treatment,,,,,0.3333333333333333
BATTEN DISEASE * 2. Etiology,,,,,0.26785714285714285
"ATTENTION DEFICIT DISORDER (ADD) * 4. Early Detection, Diagnosis",,,,,0.25
"COOLEY'S ANEMIA * 6. Cancer Control, Survivorship",,,,,0.25
"STEM CELL RESEARCH - INDUCED PLURIPOTENT STEM CELL * 6. Cancer Control, Survivorship",,,,,0.25
"STEM CELL RESEARCH - INDUCED PLURIPOTENT STEM CELL - HUMAN * 6. Cancer Control, Survivorship",,,,,0.25
"INJURY - UNINTENTIONAL CHILDHOOD INJURY * 4. Early Detection, Diagnosis",,,,,0.2159090909090909
MUCOPOLYSACCHARIDOSES (MPS) * 1. Biology,,,,,0.2
PHYSICAL REHABILITATION * 1. Biology,,,,,0.2
"SPINAL MUSCULAR ATROPHY * 6. Cancer Control, Survivorship",,,,,0.2
CANNABIDIOL RESEARCH * 5. Treatment,,,,,0.2
PERINATAL - NEONATAL RESPIRATORY DISTRESS SYNDROME * 3. Prevention,,,,,0.14285714285714285
"STEM CELL RESEARCH - EMBRYONIC - NON-HUMAN * 6. Cancer Control, Survivorship",,,,,0.125
SPINAL MUSCULAR ATROPHY * 2. Etiology,,,,,0.1111111111111111
RETT SYNDROME * 2. Etiology,,,,,0.1111111111111111
"RETT SYNDROME * 6. Cancer Control, Survivorship",,,,,0.1111111111111111
"PEDIATRIC AIDS * 4. Early Detection, Diagnosis",,,,,0.1111111111111111
BIPOLAR DISORDER * 3. Prevention,,,,,0.1
CONDITIONS AFFECTING THE EMBRYONIC AND FETAL PERIODS * 5. Treatment,,,,,0.1
VASCULAR COGNITIVE IMPAIRMENT/DEMENTIA * 3. Prevention,,,,,0.09090909090909091
ALZHEIMER'S DISEASE RELATED DEMENTIAS (ADRD) * 3. Prevention,,,,,0.09090909090909091
ALZHEIMER'S DISEASE RELATED DEMENTIAS (ADRD) * 5. Treatment,,,,,0.08333333333333333
ADOLESCENT SEXUAL ACTIVITY * 5. Treatment,,,,,0.0625
MYOTONIC DYSTROPHY * 2. Etiology,,,,,0.0625
