funder_name,grnt_rcdc,pub_rcdc,nb_grnts,nb_obs,nb_pubs
Cancer Research UK,Cancer,Sleep Research,1,1,1
Cancer Research UK,Cancer,Smoking and Health,13,70,40
Cancer Research UK,Cancer,Stem Cell Research,29,39,34
Cancer Research UK,Cancer,Stem Cell Research - Embryonic - Human,3,3,2
Cancer Research UK,Cancer,Stem Cell Research - Embryonic - Non-Human,1,1,1
Cancer Research UK,Cancer,Stem Cell Research - Nonembryonic - Human,6,6,5
Cancer Research UK,Cancer,Stem Cell Research - Nonembryonic - Non-Human,10,13,12
Cancer Research UK,Cancer,Stem Cell Research - Umbilical Cord Blood/ Placenta - Human,1,1,1
Cancer Research UK,Cancer,Stroke,8,48,18
Cancer Research UK,Cancer,Substance Abuse,13,39,24
Cancer Research UK,Cancer,Tobacco,11,85,47
Cancer Research UK,Cancer,Transmissible Spongiform Encephalopathy (TSE),1,1,1
Cancer Research UK,Cancer,Transplantation,7,15,15
Cancer Research UK,Cancer,Urologic Diseases,47,142,112
Cancer Research UK,Cancer,Uterine Cancer,1,1,1
Cancer Research UK,Cancer,Vaccine Related,13,23,20
Cancer Research UK,Cancer,Vector-Borne Diseases,2,2,2
Cancer Research UK,Cardiovascular,,1,1,0
Cancer Research UK,Cervical Cancer,,1,1,0
Cancer Research UK,Childhood Leukemia,,3,17,16
Cancer Research UK,Childhood Leukemia,Cancer,2,9,9
Cancer Research UK,Childhood Leukemia,Colo-Rectal Cancer,1,1,1
Cancer Research UK,Childhood Leukemia,Digestive Diseases,1,1,1
Cancer Research UK,Childhood Leukemia,Genetics,1,3,3
Cancer Research UK,Childhood Leukemia,Hematology,1,5,5
Cancer Research UK,Childhood Leukemia,Lung,1,1,1
Cancer Research UK,Childhood Leukemia,Orphan Drug,2,2,2
Cancer Research UK,Childhood Leukemia,Pediatric,1,1,1
Cancer Research UK,Childhood Leukemia,Pediatric Cancer,1,1,1
Cancer Research UK,Childhood Leukemia,Rare Diseases,1,2,2
Cancer Research UK,Childhood Leukemia,Stem Cell Research,2,3,3
Cancer Research UK,Childhood Leukemia,Transplantation,1,1,1
Cancer Research UK,Climate-Related Exposures and Conditions,,6,108,84
Cancer Research UK,Climate-Related Exposures and Conditions,Aging,1,1,1
Cancer Research UK,Climate-Related Exposures and Conditions,Autoimmune Disease,1,4,4
Cancer Research UK,Climate-Related Exposures and Conditions,Biotechnology,2,2,1
Cancer Research UK,Climate-Related Exposures and Conditions,Brain Cancer,2,2,1
Cancer Research UK,Climate-Related Exposures and Conditions,Cancer,5,56,40
Cancer Research UK,Climate-Related Exposures and Conditions,Climate-Related Exposures and Conditions,4,10,9
Cancer Research UK,Climate-Related Exposures and Conditions,Clinical Research,3,16,12
Cancer Research UK,Climate-Related Exposures and Conditions,Clinical Trials and Supportive Activities,2,2,2
Cancer Research UK,Climate-Related Exposures and Conditions,Colo-Rectal Cancer,1,2,2
Cancer Research UK,Climate-Related Exposures and Conditions,Complementary and Alternative Medicine,1,2,2
Cancer Research UK,Climate-Related Exposures and Conditions,Crohn's Disease,1,1,1
Cancer Research UK,Climate-Related Exposures and Conditions,Dental/Oral and Craniofacial Disease,1,1,1
Cancer Research UK,Climate-Related Exposures and Conditions,Diagnostic Radiology,2,2,1
Cancer Research UK,Climate-Related Exposures and Conditions,Digestive Diseases,1,8,8
Cancer Research UK,Climate-Related Exposures and Conditions,Genetic Testing,1,1,1
Cancer Research UK,Climate-Related Exposures and Conditions,Genetics,5,15,10
Cancer Research UK,Climate-Related Exposures and Conditions,Hematology,2,3,2
Cancer Research UK,Climate-Related Exposures and Conditions,Human Genome,2,4,3
Cancer Research UK,Climate-Related Exposures and Conditions,Immunization,2,2,1
Cancer Research UK,Climate-Related Exposures and Conditions,Infectious Diseases,1,1,1
Cancer Research UK,Climate-Related Exposures and Conditions,Inflammatory Bowel Disease,1,1,1
Cancer Research UK,Climate-Related Exposures and Conditions,Lung Cancer,1,1,1
Cancer Research UK,Climate-Related Exposures and Conditions,Nanotechnology,1,1,1
Cancer Research UK,Climate-Related Exposures and Conditions,Neurosciences,2,2,1
Cancer Research UK,Climate-Related Exposures and Conditions,Nutrition,1,3,3
Cancer Research UK,Climate-Related Exposures and Conditions,Pancreatic Cancer,2,2,1
Cancer Research UK,Climate-Related Exposures and Conditions,Patient Safety,1,1,1
Cancer Research UK,Climate-Related Exposures and Conditions,Pediatric,2,2,1
Cancer Research UK,Climate-Related Exposures and Conditions,Prevention,4,8,6
Cancer Research UK,Climate-Related Exposures and Conditions,Psoriasis,1,1,1
Cancer Research UK,Climate-Related Exposures and Conditions,Rare Diseases,4,6,4
Cancer Research UK,Climate-Related Exposures and Conditions,Stem Cell Research,1,1,1
Cancer Research UK,Climate-Related Exposures and Conditions,Substance Abuse,1,1,1
Cancer Research UK,Clinical Research,,23,308,265
Cancer Research UK,Clinical Research,Aging,6,21,19
Cancer Research UK,Clinical Research,Ataxia Telangiectasia,1,1,1
Cancer Research UK,Clinical Research,Autoimmune Disease,1,1,1
Cancer Research UK,Clinical Research,Behavioral and Social Science,1,1,1
Cancer Research UK,Clinical Research,Bioengineering,2,6,6
Cancer Research UK,Clinical Research,Biotechnology,3,8,8
Cancer Research UK,Clinical Research,Brain Cancer,2,2,2
Cancer Research UK,Clinical Research,Brain Disorders,4,4,4
Cancer Research UK,Clinical Research,Breast Cancer,11,54,46
Cancer Research UK,Clinical Research,Cancer,15,111,105
Cancer Research UK,Clinical Research,Cardiovascular,2,3,3
Cancer Research UK,Clinical Research,Cervical Cancer,2,6,5
Cancer Research UK,Clinical Research,Childhood Leukemia,1,1,1
Cancer Research UK,Clinical Research,Clinical Research,15,69,54
Cancer Research UK,Clinical Research,Clinical Trials and Supportive Activities,13,32,22
Cancer Research UK,Clinical Research,Complementary and Alternative Medicine,1,1,1
Cancer Research UK,Clinical Research,Contraception/Reproduction,1,1,1
Cancer Research UK,Clinical Research,Cost Effectiveness Research,1,1,1
Cancer Research UK,Clinical Research,Dental/Oral and Craniofacial Disease,3,3,3
Cancer Research UK,Clinical Research,Diagnostic Radiology,5,14,14
Cancer Research UK,Clinical Research,Digestive Diseases,6,9,8
Cancer Research UK,Clinical Research,Estrogen,5,8,7
Cancer Research UK,Clinical Research,Genetic Testing,1,1,1
Cancer Research UK,Clinical Research,Genetics,7,16,16
Cancer Research UK,Clinical Research,HIV/AIDS,2,3,2
Cancer Research UK,Clinical Research,HPV and/or Cervical Cancer Vaccines,2,5,4
Cancer Research UK,Clinical Research,Health Services,1,2,2
Cancer Research UK,Clinical Research,Heart Disease,1,2,2
Cancer Research UK,Clinical Research,Heart Disease - Coronary Heart Disease,1,1,1
Cancer Research UK,Clinical Research,Hematology,5,5,5
Cancer Research UK,Clinical Research,Hodgkin's Disease,1,1,1
Cancer Research UK,Clinical Research,Human Genome,2,3,3
Cancer Research UK,Clinical Research,Immunization,1,2,2
Cancer Research UK,Clinical Research,Infectious Diseases,1,7,7
Cancer Research UK,Clinical Research,Injury (total) Accidents/Adverse Effects,1,1,1
Cancer Research UK,Clinical Research,Kidney Disease,1,1,1
Cancer Research UK,Clinical Research,Liver Disease,2,2,2
Cancer Research UK,Clinical Research,Lung,1,1,1
Cancer Research UK,Clinical Research,Neurosciences,1,1,1
Cancer Research UK,Clinical Research,Nutrition,3,4,4
Cancer Research UK,Clinical Research,Orphan Drug,1,1,1
Cancer Research UK,Clinical Research,Osteoporosis,1,1,1
Cancer Research UK,Clinical Research,Ovarian Cancer,2,2,2
Cancer Research UK,Clinical Research,Patient Safety,3,7,7
Cancer Research UK,Clinical Research,Pediatric,2,3,3
Cancer Research UK,Clinical Research,Pediatric Cancer,1,1,1
Cancer Research UK,Clinical Research,Perinatal - Birth - Preterm (LBW),1,1,1
Cancer Research UK,Clinical Research,Pneumonia,1,1,1
Cancer Research UK,Clinical Research,Prevention,8,14,11
Cancer Research UK,Clinical Research,Prostate Cancer,2,3,2
Cancer Research UK,Clinical Research,Rare Diseases,10,12,10
Cancer Research UK,Clinical Research,Rehabilitation,2,2,2
Cancer Research UK,Clinical Research,Schizophrenia,1,1,1
Cancer Research UK,Clinical Research,Sexually Transmitted Diseases/Herpes,2,6,5
Cancer Research UK,Clinical Research,Stem Cell Research,2,2,2
Cancer Research UK,Clinical Research,Transplantation,1,1,1
Cancer Research UK,Clinical Research,Urologic Diseases,4,9,9
Cancer Research UK,Clinical Research,Vaccine Related,2,2,2
Cancer Research UK,Clinical Trials and Supportive Activities,,2,2,0
Cancer Research UK,Colo-Rectal Cancer,,22,123,114
Cancer Research UK,Colo-Rectal Cancer,Aging,5,9,9
Cancer Research UK,Colo-Rectal Cancer,Autoimmune Disease,1,1,1
Cancer Research UK,Colo-Rectal Cancer,Bioengineering,2,2,2
Cancer Research UK,Colo-Rectal Cancer,Biotechnology,3,4,4
Cancer Research UK,Colo-Rectal Cancer,Brain Disorders,1,1,1
Cancer Research UK,Colo-Rectal Cancer,Breast Cancer,2,5,5
Cancer Research UK,Colo-Rectal Cancer,Cancer,13,52,52
Cancer Research UK,Colo-Rectal Cancer,Cardiovascular,1,4,4
Cancer Research UK,Colo-Rectal Cancer,Cervical Cancer,2,6,6
Cancer Research UK,Colo-Rectal Cancer,Clinical Research,7,26,25
Cancer Research UK,Colo-Rectal Cancer,Clinical Trials and Supportive Activities,2,4,4
Cancer Research UK,Colo-Rectal Cancer,Colo-Rectal Cancer,9,15,15
Cancer Research UK,Colo-Rectal Cancer,Comparative Effectiveness Research,2,2,2
Cancer Research UK,Colo-Rectal Cancer,Complementary and Alternative Medicine,1,1,1
Cancer Research UK,Colo-Rectal Cancer,Contraception/Reproduction,1,1,1
Cancer Research UK,Colo-Rectal Cancer,Cost Effectiveness Research,1,1,1
Cancer Research UK,Colo-Rectal Cancer,Dementia,1,1,1
Cancer Research UK,Colo-Rectal Cancer,Dental/Oral and Craniofacial Disease,1,2,2
Cancer Research UK,Colo-Rectal Cancer,Diabetes,1,2,2
Cancer Research UK,Colo-Rectal Cancer,Diagnostic Radiology,1,1,1
Cancer Research UK,Colo-Rectal Cancer,Digestive Diseases,6,28,28
Cancer Research UK,Colo-Rectal Cancer,Eye Disease And Disorders Of Vision,1,1,1
Cancer Research UK,Colo-Rectal Cancer,Genetics,5,11,11
Cancer Research UK,Colo-Rectal Cancer,Health Services,3,6,6
Cancer Research UK,Colo-Rectal Cancer,Hematology,1,1,1
Cancer Research UK,Colo-Rectal Cancer,Hypertension,1,1,1
Cancer Research UK,Colo-Rectal Cancer,Infectious Diseases,1,1,1
Cancer Research UK,Colo-Rectal Cancer,Kidney Disease,1,7,7
Cancer Research UK,Colo-Rectal Cancer,Liver Disease,1,1,1
Cancer Research UK,Colo-Rectal Cancer,Lung,2,2,2
Cancer Research UK,Colo-Rectal Cancer,Lung Cancer,1,1,1
Cancer Research UK,Colo-Rectal Cancer,Mental Health,1,1,1
Cancer Research UK,Colo-Rectal Cancer,Mind and Body,1,1,1
Cancer Research UK,Colo-Rectal Cancer,Nanotechnology,1,1,1
Cancer Research UK,Colo-Rectal Cancer,Neurodegenerative,1,2,2
Cancer Research UK,Colo-Rectal Cancer,Neurosciences,2,2,2
Cancer Research UK,Colo-Rectal Cancer,Nutrition,1,1,1
Cancer Research UK,Colo-Rectal Cancer,Obesity,1,1,1
Cancer Research UK,Colo-Rectal Cancer,Orphan Drug,1,1,1
Cancer Research UK,Colo-Rectal Cancer,Pain Research,3,5,5
Cancer Research UK,Colo-Rectal Cancer,Patient Safety,1,1,1
Cancer Research UK,Colo-Rectal Cancer,Prevention,6,11,11
Cancer Research UK,Colo-Rectal Cancer,Rare Diseases,5,7,7
Cancer Research UK,Colo-Rectal Cancer,Rehabilitation,2,2,2
Cancer Research UK,Colo-Rectal Cancer,Smoking and Health,1,1,1
Cancer Research UK,Colo-Rectal Cancer,Substance Abuse,1,1,1
Cancer Research UK,Colo-Rectal Cancer,Transplantation,1,1,1
Cancer Research UK,Colo-Rectal Cancer,Urologic Diseases,1,1,1
Cancer Research UK,Colo-Rectal Cancer,Vaccine Related,2,2,1
Cancer Research UK,Comparative Effectiveness Research,,8,158,152
Cancer Research UK,Comparative Effectiveness Research,Acquired Cognitive Impairment,1,1,1
Cancer Research UK,Comparative Effectiveness Research,Aging,4,28,26
Cancer Research UK,Comparative Effectiveness Research,Alzheimer's Disease,1,1,1
Cancer Research UK,Comparative Effectiveness Research,Atherosclerosis,1,1,1
Cancer Research UK,Comparative Effectiveness Research,Autoimmune Disease,2,2,2
Cancer Research UK,Comparative Effectiveness Research,Basic Behavioral and Social Science,2,4,4
Cancer Research UK,Comparative Effectiveness Research,Behavioral and Social Science,4,18,18
Cancer Research UK,Comparative Effectiveness Research,Bioengineering,1,1,1
Cancer Research UK,Comparative Effectiveness Research,Biotechnology,1,5,5
Cancer Research UK,Comparative Effectiveness Research,Brain Disorders,1,2,2
Cancer Research UK,Comparative Effectiveness Research,Breast Cancer,2,8,8
Cancer Research UK,Comparative Effectiveness Research,Cancer,5,65,61
Cancer Research UK,Comparative Effectiveness Research,Cardiovascular,3,8,7
Cancer Research UK,Comparative Effectiveness Research,Clinical Research,5,95,89
Cancer Research UK,Comparative Effectiveness Research,Clinical Trials and Supportive Activities,4,15,15
Cancer Research UK,Comparative Effectiveness Research,Colo-Rectal Cancer,2,8,8
Cancer Research UK,Comparative Effectiveness Research,Comparative Effectiveness Research,1,1,1
Cancer Research UK,Comparative Effectiveness Research,Complementary and Alternative Medicine,3,3,2
Cancer Research UK,Comparative Effectiveness Research,Congenital Structural Anomalies,1,1,1
Cancer Research UK,Comparative Effectiveness Research,Contraception/Reproduction,2,2,2
Cancer Research UK,Comparative Effectiveness Research,Dementia,1,1,1
Cancer Research UK,Comparative Effectiveness Research,Depression,2,2,2
Cancer Research UK,Comparative Effectiveness Research,Diabetes,1,1,1
Cancer Research UK,Comparative Effectiveness Research,Diagnostic Radiology,2,2,2
Cancer Research UK,Comparative Effectiveness Research,Digestive Diseases,3,16,16
Cancer Research UK,Comparative Effectiveness Research,Genetics,4,21,19
Cancer Research UK,Comparative Effectiveness Research,HPV and/or Cervical Cancer Vaccines,1,1,1
Cancer Research UK,Comparative Effectiveness Research,Health Services,4,8,7
Cancer Research UK,Comparative Effectiveness Research,Heart Disease,2,2,2
Cancer Research UK,Comparative Effectiveness Research,Hematology,1,1,1
Cancer Research UK,Comparative Effectiveness Research,Human Genome,2,2,2
Cancer Research UK,Comparative Effectiveness Research,Infant Mortality/ (LBW),1,1,1
Cancer Research UK,Comparative Effectiveness Research,Infectious Diseases,3,3,3
Cancer Research UK,Comparative Effectiveness Research,Kidney Disease,1,2,2
Cancer Research UK,Comparative Effectiveness Research,Lung,2,2,2
Cancer Research UK,Comparative Effectiveness Research,Lung Cancer,1,4,4
Cancer Research UK,Comparative Effectiveness Research,Mental Health,3,10,10
Cancer Research UK,Comparative Effectiveness Research,Mind and Body,1,3,3
Cancer Research UK,Comparative Effectiveness Research,Neurodegenerative,1,1,1
Cancer Research UK,Comparative Effectiveness Research,Neurosciences,1,1,1
Cancer Research UK,Comparative Effectiveness Research,Nutrition,4,26,25
Cancer Research UK,Comparative Effectiveness Research,Obesity,4,18,17
Cancer Research UK,Comparative Effectiveness Research,Pain Conditions - Chronic,1,1,1
Cancer Research UK,Comparative Effectiveness Research,Pain Research,1,1,1
Cancer Research UK,Comparative Effectiveness Research,Patient Safety,3,3,3
Cancer Research UK,Comparative Effectiveness Research,Pediatric,3,12,12
Cancer Research UK,Comparative Effectiveness Research,Prevention,4,45,42
Cancer Research UK,Comparative Effectiveness Research,Prostate Cancer,3,15,11
Cancer Research UK,Comparative Effectiveness Research,Rare Diseases,2,17,17
Cancer Research UK,Comparative Effectiveness Research,Serious Mental Illness,1,1,1
Cancer Research UK,Comparative Effectiveness Research,Sleep Research,1,1,1
Cancer Research UK,Comparative Effectiveness Research,Stem Cell Research,1,1,1
Cancer Research UK,Comparative Effectiveness Research,Suicide,1,2,2
Cancer Research UK,Comparative Effectiveness Research,Urologic Diseases,3,31,25
Cancer Research UK,Conditions Affecting the Embryonic and Fetal Periods,,1,18,18
Cancer Research UK,Conditions Affecting the Embryonic and Fetal Periods,Basic Behavioral and Social Science,1,4,4
Cancer Research UK,Conditions Affecting the Embryonic and Fetal Periods,Behavioral and Social Science,1,3,3
Cancer Research UK,Conditions Affecting the Embryonic and Fetal Periods,Brain Disorders,1,2,2
Cancer Research UK,Conditions Affecting the Embryonic and Fetal Periods,Clinical Research,1,2,2
Cancer Research UK,Conditions Affecting the Embryonic and Fetal Periods,Genetic Testing,1,1,1
Cancer Research UK,Conditions Affecting the Embryonic and Fetal Periods,Health Services,1,2,2
Cancer Research UK,Conditions Affecting the Embryonic and Fetal Periods,Infant Mortality/ (LBW),1,1,1
Cancer Research UK,Conditions Affecting the Embryonic and Fetal Periods,Injury - Childhood Injuries,1,1,1
Cancer Research UK,Conditions Affecting the Embryonic and Fetal Periods,Mental Health,1,2,2
Cancer Research UK,Conditions Affecting the Embryonic and Fetal Periods,Pediatric,1,3,3
Cancer Research UK,Conditions Affecting the Embryonic and Fetal Periods,Perinatal Period - Conditions Originating in Perinatal Period,1,1,1
Cancer Research UK,Conditions Affecting the Embryonic and Fetal Periods,Prevention,1,2,2
Cancer Research UK,Conditions Affecting the Embryonic and Fetal Periods,Smoking and Health,1,4,4
Cancer Research UK,Conditions Affecting the Embryonic and Fetal Periods,Substance Abuse,1,1,1
Cancer Research UK,Contraception/Reproduction,,4,12,10
Cancer Research UK,Contraception/Reproduction,Basic Behavioral and Social Science,1,1,1
Cancer Research UK,Contraception/Reproduction,Behavioral and Social Science,1,1,1
Cancer Research UK,Contraception/Reproduction,Cancer,1,1,1
Cancer Research UK,Contraception/Reproduction,Clinical Research,2,7,7
Cancer Research UK,Contraception/Reproduction,Clinical Trials and Supportive Activities,1,1,1
Cancer Research UK,Contraception/Reproduction,Complementary and Alternative Medicine,1,1,1
Cancer Research UK,Contraception/Reproduction,Conditions Affecting the Embryonic and Fetal Periods,1,1,1
Cancer Research UK,Contraception/Reproduction,Contraception/Reproduction,2,3,3
Cancer Research UK,Contraception/Reproduction,Digestive Diseases,1,2,2
Cancer Research UK,Contraception/Reproduction,Epilepsy,1,1,1
Cancer Research UK,Contraception/Reproduction,Health Services,1,1,1
Cancer Research UK,Contraception/Reproduction,Infant Mortality/ (LBW),1,1,1
Cancer Research UK,Contraception/Reproduction,Infertility,1,1,1
Cancer Research UK,Contraception/Reproduction,Neurosciences,1,1,1
Cancer Research UK,Contraception/Reproduction,Patient Safety,1,1,1
Cancer Research UK,Contraception/Reproduction,Pediatric,1,9,9
Cancer Research UK,Contraception/Reproduction,Prevention,2,3,3
Cancer Research UK,Contraception/Reproduction,Rare Diseases,1,1,1
Cancer Research UK,Contraception/Reproduction,Sleep Research,1,1,1
Cancer Research UK,Contraception/Reproduction,Tobacco,1,1,1
Cancer Research UK,Cost Effectiveness Research,,4,68,51
Cancer Research UK,Cost Effectiveness Research,Acquired Cognitive Impairment,1,1,1
Cancer Research UK,Cost Effectiveness Research,Aging,1,8,8
Cancer Research UK,Cost Effectiveness Research,Alzheimer's Disease,1,1,1
Cancer Research UK,Cost Effectiveness Research,Autoimmune Disease,1,1,1
