funder_name,grnt_rcdc,pub_rcdc,nb_grnts,nb_obs,nb_pubs
Cancer Research UK,Bioengineering,Nutrition,5,10,7
Cancer Research UK,Bioengineering,Orphan Drug,2,3,2
Cancer Research UK,Bioengineering,Ovarian Cancer,2,2,2
Cancer Research UK,Bioengineering,Pain Conditions - Chronic,1,1,1
Cancer Research UK,Bioengineering,Patient Safety,3,3,2
Cancer Research UK,Bioengineering,Pediatric,3,4,4
Cancer Research UK,Bioengineering,Peripheral Neuropathy,1,1,1
Cancer Research UK,Bioengineering,Prevention,7,12,11
Cancer Research UK,Bioengineering,Prostate Cancer,3,3,2
Cancer Research UK,Bioengineering,Rare Diseases,16,42,37
Cancer Research UK,Bioengineering,Regenerative Medicine,2,2,2
Cancer Research UK,Bioengineering,Rehabilitation,1,1,1
Cancer Research UK,Bioengineering,Sexually Transmitted Diseases/Herpes,1,1,1
Cancer Research UK,Bioengineering,Stem Cell Research,3,3,3
Cancer Research UK,Bioengineering,Stem Cell Research - Nonembryonic - Human,2,2,1
Cancer Research UK,Bioengineering,Transplantation,2,2,2
Cancer Research UK,Bioengineering,Urologic Diseases,2,4,3
Cancer Research UK,Bioengineering,Vaccine Related,3,3,2
Cancer Research UK,Biotechnology,,301,2994,2141
Cancer Research UK,Biotechnology,Agent Orange & Dioxin,1,1,1
Cancer Research UK,Biotechnology,Aging,27,51,41
Cancer Research UK,Biotechnology,Alzheimer's Disease,1,1,1
Cancer Research UK,Biotechnology,Antimicrobial Resistance,4,4,1
Cancer Research UK,Biotechnology,Arthritis,4,4,4
Cancer Research UK,Biotechnology,Assistive Technology,2,2,2
Cancer Research UK,Biotechnology,Asthma,2,2,1
Cancer Research UK,Biotechnology,Ataxia Telangiectasia,1,1,1
Cancer Research UK,Biotechnology,Autoimmune Disease,10,13,13
Cancer Research UK,Biotechnology,Basic Behavioral and Social Science,2,2,2
Cancer Research UK,Biotechnology,Behavioral and Social Science,2,3,3
Cancer Research UK,Biotechnology,Biodefense,4,5,5
Cancer Research UK,Biotechnology,Bioengineering,27,43,31
Cancer Research UK,Biotechnology,Biotechnology,197,1446,967
Cancer Research UK,Biotechnology,Brain Cancer,5,6,6
Cancer Research UK,Biotechnology,Brain Disorders,33,38,30
Cancer Research UK,Biotechnology,Breast Cancer,47,145,110
Cancer Research UK,Biotechnology,Cancer,191,1477,1097
Cancer Research UK,Biotechnology,Cardiovascular,12,17,15
Cancer Research UK,Biotechnology,Cervical Cancer,6,6,5
Cancer Research UK,Biotechnology,Childhood Leukemia,10,12,9
Cancer Research UK,Biotechnology,Chronic Liver Disease and Cirrhosis,4,4,3
Cancer Research UK,Biotechnology,Chronic Obstructive Pulmonary Disease,1,1,1
Cancer Research UK,Biotechnology,Climate-Related Exposures and Conditions,6,9,7
Cancer Research UK,Biotechnology,Clinical Research,68,186,143
Cancer Research UK,Biotechnology,Clinical Trials and Supportive Activities,28,53,41
Cancer Research UK,Biotechnology,Colo-Rectal Cancer,29,59,43
Cancer Research UK,Biotechnology,Comparative Effectiveness Research,2,2,2
Cancer Research UK,Biotechnology,Complementary and Alternative Medicine,4,5,5
Cancer Research UK,Biotechnology,Conditions Affecting the Embryonic and Fetal Periods,1,1,1
Cancer Research UK,Biotechnology,Congenital Structural Anomalies,4,4,4
Cancer Research UK,Biotechnology,Contraception/Reproduction,2,3,3
Cancer Research UK,Biotechnology,Dental/Oral and Craniofacial Disease,9,12,10
Cancer Research UK,Biotechnology,Diabetes,8,8,7
Cancer Research UK,Biotechnology,Diagnostic Radiology,20,50,42
Cancer Research UK,Biotechnology,Digestive Diseases,59,115,84
Cancer Research UK,Biotechnology,Emerging Infectious Diseases,10,15,14
Cancer Research UK,Biotechnology,Epilepsy,1,1,1
Cancer Research UK,Biotechnology,Estrogen,9,16,12
Cancer Research UK,Biotechnology,Eye Disease And Disorders Of Vision,4,8,5
Cancer Research UK,Biotechnology,Genetic Testing,10,10,7
Cancer Research UK,Biotechnology,Genetics,172,854,639
Cancer Research UK,Biotechnology,HIV/AIDS,8,10,10
Cancer Research UK,Biotechnology,Health Services,10,10,9
Cancer Research UK,Biotechnology,Heart Disease,2,4,4
Cancer Research UK,Biotechnology,Hematology,34,68,54
Cancer Research UK,Biotechnology,Hepatitis,2,2,2
Cancer Research UK,Biotechnology,Human Fetal Tissue,1,1,1
Cancer Research UK,Biotechnology,Human Genome,51,110,75
Cancer Research UK,Biotechnology,Hypertension,4,4,2
Cancer Research UK,Biotechnology,Immunization,8,9,8
Cancer Research UK,Biotechnology,Infant Mortality/ (LBW),1,1,1
Cancer Research UK,Biotechnology,Infectious Diseases,33,49,43
Cancer Research UK,Biotechnology,Inflammatory Bowel Disease,5,9,8
Cancer Research UK,Biotechnology,Injury (total) Accidents/Adverse Effects,3,3,2
Cancer Research UK,Biotechnology,Injury - Trauma - (Head and Spine),1,1,1
Cancer Research UK,Biotechnology,Intellectual and Developmental Disabilities (IDD),2,2,2
Cancer Research UK,Biotechnology,Kidney Disease,13,29,27
Cancer Research UK,Biotechnology,Liver Disease,15,22,18
Cancer Research UK,Biotechnology,Lung,39,55,43
Cancer Research UK,Biotechnology,Lung Cancer,11,13,9
Cancer Research UK,Biotechnology,Lymphoma,14,25,21
Cancer Research UK,Biotechnology,Malaria,2,3,3
Cancer Research UK,Biotechnology,Mental Health,2,2,2
Cancer Research UK,Biotechnology,Nanotechnology,2,2,2
Cancer Research UK,Biotechnology,Networking and Information Technology R&D,7,9,7
Cancer Research UK,Biotechnology,Neuroblastoma,1,1,1
Cancer Research UK,Biotechnology,Neurodegenerative,10,11,9
Cancer Research UK,Biotechnology,Neurosciences,23,27,20
Cancer Research UK,Biotechnology,Nutrition,25,39,29
Cancer Research UK,Biotechnology,Obesity,2,2,1
Cancer Research UK,Biotechnology,Orphan Drug,17,19,15
Cancer Research UK,Biotechnology,Osteoporosis,1,1,1
Cancer Research UK,Biotechnology,Ovarian Cancer,13,19,17
Cancer Research UK,Biotechnology,Pain Research,2,2,2
Cancer Research UK,Biotechnology,Pancreatic Cancer,7,9,7
Cancer Research UK,Biotechnology,Parkinson's Disease,1,1,1
Cancer Research UK,Biotechnology,Patient Safety,16,21,17
Cancer Research UK,Biotechnology,Pediatric,33,50,33
Cancer Research UK,Biotechnology,Pediatric Cancer,7,7,6
Cancer Research UK,Biotechnology,Pediatric Research Initiative,7,7,6
Cancer Research UK,Biotechnology,Peripheral Neuropathy,2,2,2
Cancer Research UK,Biotechnology,Prevention,47,77,63
Cancer Research UK,Biotechnology,Prostate Cancer,19,34,28
Cancer Research UK,Biotechnology,Psoriasis,1,1,1
Cancer Research UK,Biotechnology,Rare Diseases,121,311,250
Cancer Research UK,Biotechnology,Regenerative Medicine,16,23,23
Cancer Research UK,Biotechnology,Rehabilitation,2,2,2
Cancer Research UK,Biotechnology,Schizophrenia,2,2,2
Cancer Research UK,Biotechnology,Sexually Transmitted Diseases/Herpes,2,3,3
Cancer Research UK,Biotechnology,Sleep Research,3,5,3
Cancer Research UK,Biotechnology,Smoking and Health,2,2,2
Cancer Research UK,Biotechnology,Stem Cell Research,48,96,70
Cancer Research UK,Biotechnology,Stem Cell Research - Embryonic - Human,2,2,2
Cancer Research UK,Biotechnology,Stem Cell Research - Embryonic - Non-Human,10,10,6
Cancer Research UK,Biotechnology,Stem Cell Research - Induced Pluripotent Stem Cell,2,2,1
Cancer Research UK,Biotechnology,Stem Cell Research - Nonembryonic - Human,9,11,10
Cancer Research UK,Biotechnology,Stem Cell Research - Nonembryonic - Non-Human,16,19,16
Cancer Research UK,Biotechnology,Stroke,1,1,1
Cancer Research UK,Biotechnology,Substance Abuse,2,2,2
Cancer Research UK,Biotechnology,Transplantation,8,15,14
Cancer Research UK,Biotechnology,Urologic Diseases,21,39,34
Cancer Research UK,Biotechnology,Vaccine Related,28,51,43
Cancer Research UK,Biotechnology,Vector-Borne Diseases,1,1,1
Cancer Research UK,Brain Cancer,,29,203,190
Cancer Research UK,Brain Cancer,Aging,3,3,3
Cancer Research UK,Brain Cancer,Alzheimer's Disease,1,1,1
Cancer Research UK,Brain Cancer,Arthritis,1,1,1
Cancer Research UK,Brain Cancer,Autoimmune Disease,1,1,1
Cancer Research UK,Brain Cancer,Basic Behavioral and Social Science,2,2,2
Cancer Research UK,Brain Cancer,Biodefense,1,1,1
Cancer Research UK,Brain Cancer,Bioengineering,2,2,2
Cancer Research UK,Brain Cancer,Biotechnology,5,12,12
Cancer Research UK,Brain Cancer,Brain Cancer,14,69,66
Cancer Research UK,Brain Cancer,Brain Disorders,6,11,11
Cancer Research UK,Brain Cancer,Breast Cancer,2,14,14
Cancer Research UK,Brain Cancer,Cancer,12,89,88
Cancer Research UK,Brain Cancer,Cardiovascular,3,3,3
Cancer Research UK,Brain Cancer,Clinical Research,7,23,23
Cancer Research UK,Brain Cancer,Clinical Trials and Supportive Activities,3,6,6
Cancer Research UK,Brain Cancer,Colo-Rectal Cancer,1,2,2
Cancer Research UK,Brain Cancer,Contraception/Reproduction,1,1,1
Cancer Research UK,Brain Cancer,Diabetes,1,1,1
Cancer Research UK,Brain Cancer,Diagnostic Radiology,3,8,8
Cancer Research UK,Brain Cancer,Digestive Diseases,2,6,6
Cancer Research UK,Brain Cancer,Emerging Infectious Diseases,2,2,2
Cancer Research UK,Brain Cancer,Estrogen,1,2,2
Cancer Research UK,Brain Cancer,Eye Disease And Disorders Of Vision,2,2,2
Cancer Research UK,Brain Cancer,Genetic Testing,1,2,2
Cancer Research UK,Brain Cancer,Genetics,6,50,50
Cancer Research UK,Brain Cancer,HIV/AIDS,1,2,2
Cancer Research UK,Brain Cancer,Health Services,1,1,1
Cancer Research UK,Brain Cancer,Heart Disease,1,1,1
Cancer Research UK,Brain Cancer,Hematology,3,4,4
Cancer Research UK,Brain Cancer,Human Genome,2,6,6
Cancer Research UK,Brain Cancer,Hypertension,1,1,1
Cancer Research UK,Brain Cancer,Infectious Diseases,1,1,1
Cancer Research UK,Brain Cancer,Kidney Disease,1,1,1
Cancer Research UK,Brain Cancer,Liver Disease,2,2,2
Cancer Research UK,Brain Cancer,Lung,1,5,5
Cancer Research UK,Brain Cancer,Lung Cancer,2,3,3
Cancer Research UK,Brain Cancer,Lymphoma,1,3,3
Cancer Research UK,Brain Cancer,Multiple Sclerosis,1,2,2
Cancer Research UK,Brain Cancer,Networking and Information Technology R&D,1,1,1
Cancer Research UK,Brain Cancer,Neurodegenerative,1,2,2
Cancer Research UK,Brain Cancer,Neurosciences,9,20,20
Cancer Research UK,Brain Cancer,Nutrition,1,1,1
Cancer Research UK,Brain Cancer,Orphan Drug,2,2,2
Cancer Research UK,Brain Cancer,Ovarian Cancer,1,2,2
Cancer Research UK,Brain Cancer,Pain Conditions - Chronic,1,1,1
Cancer Research UK,Brain Cancer,Patient Safety,1,1,1
Cancer Research UK,Brain Cancer,Pediatric,2,3,3
Cancer Research UK,Brain Cancer,Pediatric Cancer,1,1,1
Cancer Research UK,Brain Cancer,Pediatric Research Initiative,2,3,3
Cancer Research UK,Brain Cancer,Prevention,4,5,5
Cancer Research UK,Brain Cancer,Prostate Cancer,1,1,1
Cancer Research UK,Brain Cancer,Rare Diseases,10,26,24
Cancer Research UK,Brain Cancer,Regenerative Medicine,5,8,8
Cancer Research UK,Brain Cancer,Stem Cell Research,6,10,10
Cancer Research UK,Brain Cancer,Stem Cell Research - Embryonic - Non-Human,2,2,2
Cancer Research UK,Brain Cancer,Stem Cell Research - Induced Pluripotent Stem Cell - Human,1,1,1
Cancer Research UK,Brain Cancer,Stem Cell Research - Nonembryonic - Human,4,4,4
Cancer Research UK,Brain Cancer,Stem Cell Research - Nonembryonic - Non-Human,3,6,6
Cancer Research UK,Brain Cancer,Stroke,1,1,1
Cancer Research UK,Brain Cancer,Tobacco,1,1,1
Cancer Research UK,Brain Cancer,Urologic Diseases,1,1,1
Cancer Research UK,Brain Cancer,Uterine Cancer,1,1,1
Cancer Research UK,Brain Disorders,,39,341,323
Cancer Research UK,Brain Disorders,Aging,3,4,4
Cancer Research UK,Brain Disorders,"Alcoholism, Alcohol Use and Health",1,1,1
Cancer Research UK,Brain Disorders,Autoimmune Disease,1,1,1
Cancer Research UK,Brain Disorders,Basic Behavioral and Social Science,2,2,2
Cancer Research UK,Brain Disorders,Behavioral and Social Science,1,1,1
Cancer Research UK,Brain Disorders,Biodefense,2,2,2
Cancer Research UK,Brain Disorders,Bioengineering,2,2,2
Cancer Research UK,Brain Disorders,Biotechnology,5,12,12
Cancer Research UK,Brain Disorders,Brain Disorders,22,151,144
Cancer Research UK,Brain Disorders,Breast Cancer,4,19,19
Cancer Research UK,Brain Disorders,Cancer,17,111,110
Cancer Research UK,Brain Disorders,Cardiovascular,4,4,4
Cancer Research UK,Brain Disorders,Clinical Research,8,30,30
Cancer Research UK,Brain Disorders,Clinical Trials and Supportive Activities,4,7,7
Cancer Research UK,Brain Disorders,Colo-Rectal Cancer,1,2,2
Cancer Research UK,Brain Disorders,Comparative Effectiveness Research,1,1,1
Cancer Research UK,Brain Disorders,Contraception/Reproduction,1,1,1
Cancer Research UK,Brain Disorders,Diabetes,1,1,1
Cancer Research UK,Brain Disorders,Diagnostic Radiology,3,5,5
Cancer Research UK,Brain Disorders,Digestive Diseases,2,6,6
Cancer Research UK,Brain Disorders,Drug Abuse (NIDA Only),1,1,1
Cancer Research UK,Brain Disorders,Emerging Infectious Diseases,3,3,3
Cancer Research UK,Brain Disorders,Estrogen,1,2,2
Cancer Research UK,Brain Disorders,Eye Disease And Disorders Of Vision,3,3,3
Cancer Research UK,Brain Disorders,Foodborne Illness,1,1,1
Cancer Research UK,Brain Disorders,Genetic Testing,2,3,3
Cancer Research UK,Brain Disorders,Genetics,9,55,55
Cancer Research UK,Brain Disorders,HIV/AIDS,1,2,2
Cancer Research UK,Brain Disorders,Health Services,3,3,3
Cancer Research UK,Brain Disorders,Heart Disease,2,2,2
Cancer Research UK,Brain Disorders,Hematology,3,4,4
Cancer Research UK,Brain Disorders,Human Genome,3,9,9
Cancer Research UK,Brain Disorders,Hypertension,1,1,1
Cancer Research UK,Brain Disorders,Infectious Diseases,2,5,5
Cancer Research UK,Brain Disorders,Kidney Disease,1,1,1
Cancer Research UK,Brain Disorders,Liver Disease,2,2,2
Cancer Research UK,Brain Disorders,Lung,3,11,10
Cancer Research UK,Brain Disorders,Lung Cancer,2,3,3
Cancer Research UK,Brain Disorders,Lupus,1,1,1
Cancer Research UK,Brain Disorders,Lymphoma,1,3,3
Cancer Research UK,Brain Disorders,Mental Health,1,1,1
Cancer Research UK,Brain Disorders,Networking and Information Technology R&D,1,1,1
Cancer Research UK,Brain Disorders,Neurosciences,9,16,16
Cancer Research UK,Brain Disorders,Nutrition,2,2,2
Cancer Research UK,Brain Disorders,Obesity,1,1,1
Cancer Research UK,Brain Disorders,Orphan Drug,2,2,2
Cancer Research UK,Brain Disorders,Ovarian Cancer,1,2,2
Cancer Research UK,Brain Disorders,Pain Conditions - Chronic,1,1,1
Cancer Research UK,Brain Disorders,Patient Safety,1,1,1
Cancer Research UK,Brain Disorders,Pediatric,4,10,10
Cancer Research UK,Brain Disorders,Pediatric Cancer,1,1,1
Cancer Research UK,Brain Disorders,Pediatric Research Initiative,2,3,3
Cancer Research UK,Brain Disorders,Prevention,7,12,12
Cancer Research UK,Brain Disorders,Prostate Cancer,1,1,1
Cancer Research UK,Brain Disorders,Rare Diseases,12,27,27
Cancer Research UK,Brain Disorders,Regenerative Medicine,5,8,8
Cancer Research UK,Brain Disorders,Smoking and Health,2,16,16
Cancer Research UK,Brain Disorders,Stem Cell Research,5,8,8
Cancer Research UK,Brain Disorders,Stem Cell Research - Induced Pluripotent Stem Cell - Human,1,1,1
Cancer Research UK,Brain Disorders,Stem Cell Research - Nonembryonic - Human,4,4,4
Cancer Research UK,Brain Disorders,Stem Cell Research - Nonembryonic - Non-Human,3,5,5
Cancer Research UK,Brain Disorders,Substance Abuse,2,6,6
Cancer Research UK,Brain Disorders,Tobacco,3,12,12
Cancer Research UK,Brain Disorders,Urologic Diseases,1,1,1
Cancer Research UK,Brain Disorders,Uterine Cancer,1,1,1
Cancer Research UK,Breast Cancer,,195,2371,1376
Cancer Research UK,Breast Cancer,Agent Orange & Dioxin,1,1,1
Cancer Research UK,Breast Cancer,Aging,33,102,44
Cancer Research UK,Breast Cancer,"Alcoholism, Alcohol Use and Health",2,4,4
Cancer Research UK,Breast Cancer,Allergic Rhinitis (Hay Fever),1,2,2
Cancer Research UK,Breast Cancer,Antimicrobial Resistance,3,3,1
Cancer Research UK,Breast Cancer,Arthritis,2,2,2
Cancer Research UK,Breast Cancer,Assistive Technology,5,5,1
Cancer Research UK,Breast Cancer,Asthma,1,1,1
Cancer Research UK,Breast Cancer,Atherosclerosis,2,3,3
Cancer Research UK,Breast Cancer,Autoimmune Disease,6,10,10
Cancer Research UK,Breast Cancer,Basic Behavioral and Social Science,1,2,2
Cancer Research UK,Breast Cancer,Behavioral and Social Science,14,18,14
Cancer Research UK,Breast Cancer,Biodefense,1,1,1
Cancer Research UK,Breast Cancer,Bioengineering,14,30,26
Cancer Research UK,Breast Cancer,Biotechnology,57,128,90
Cancer Research UK,Breast Cancer,Brain Cancer,2,2,1
Cancer Research UK,Breast Cancer,Brain Disorders,8,11,10
Cancer Research UK,Breast Cancer,Breast Cancer,121,2313,1008
Cancer Research UK,Breast Cancer,Cancer,123,799,483
Cancer Research UK,Breast Cancer,Cardiovascular,6,14,13
Cancer Research UK,Breast Cancer,Cervical Cancer,7,11,4
Cancer Research UK,Breast Cancer,Childhood Leukemia,2,2,1
Cancer Research UK,Breast Cancer,Chronic Liver Disease and Cirrhosis,7,19,6
Cancer Research UK,Breast Cancer,Clinical Research,71,173,128
Cancer Research UK,Breast Cancer,Clinical Trials and Supportive Activities,31,38,25
Cancer Research UK,Breast Cancer,Colo-Rectal Cancer,14,30,20
Cancer Research UK,Breast Cancer,Comparative Effectiveness Research,4,5,5
Cancer Research UK,Breast Cancer,Complementary and Alternative Medicine,2,2,2
Cancer Research UK,Breast Cancer,Contraception/Reproduction,2,2,2
Cancer Research UK,Breast Cancer,Cost Effectiveness Research,1,1,1
Cancer Research UK,Breast Cancer,Dementia,1,2,2
Cancer Research UK,Breast Cancer,Dental/Oral and Craniofacial Disease,7,8,7
Cancer Research UK,Breast Cancer,Depression,1,1,1
Cancer Research UK,Breast Cancer,Diabetes,11,14,10
Cancer Research UK,Breast Cancer,Diagnostic Radiology,14,35,28
Cancer Research UK,Breast Cancer,Digestive Diseases,49,135,67
Cancer Research UK,Breast Cancer,Digestive Diseases - (Peptic Ulcer),2,3,3
Cancer Research UK,Breast Cancer,Emerging Infectious Diseases,11,15,11
Cancer Research UK,Breast Cancer,Endometriosis,1,1,1
Cancer Research UK,Breast Cancer,Estrogen,19,19,8
Cancer Research UK,Breast Cancer,Eye Disease And Disorders Of Vision,2,2,2
Cancer Research UK,Breast Cancer,Foodborne Illness,1,1,1
Cancer Research UK,Breast Cancer,Genetic Testing,6,6,3
Cancer Research UK,Breast Cancer,Genetics,70,373,240
Cancer Research UK,Breast Cancer,HIV/AIDS,9,28,11
Cancer Research UK,Breast Cancer,HPV and/or Cervical Cancer Vaccines,5,5,1
Cancer Research UK,Breast Cancer,Health Services,14,33,23
Cancer Research UK,Breast Cancer,Heart Disease,6,18,17
Cancer Research UK,Breast Cancer,Heart Disease - Coronary Heart Disease,1,1,1
Cancer Research UK,Breast Cancer,Hematology,11,13,9
Cancer Research UK,Breast Cancer,Human Genome,30,59,38
Cancer Research UK,Breast Cancer,Hypertension,4,18,17
Cancer Research UK,Breast Cancer,Immunization,8,13,6
Cancer Research UK,Breast Cancer,Infant Mortality/ (LBW),2,2,1
Cancer Research UK,Breast Cancer,Infectious Diseases,14,29,18
