funder_name,grnt_rcdc,pub_rcdc,nb_grnts,nb_obs,nb_pubs
Cancer Research UK,Climate-Related Exposures and Conditions,Brain Cancer,2,2,1
Cancer Research UK,Climate-Related Exposures and Conditions,Cancer,5,54,38
Cancer Research UK,Climate-Related Exposures and Conditions,Climate-Related Exposures and Conditions,4,22,19
Cancer Research UK,Climate-Related Exposures and Conditions,Clinical Research,3,14,10
Cancer Research UK,Climate-Related Exposures and Conditions,Clinical Trials and Supportive Activities,2,2,2
Cancer Research UK,Climate-Related Exposures and Conditions,Colo-Rectal Cancer,1,2,2
Cancer Research UK,Climate-Related Exposures and Conditions,Complementary and Alternative Medicine,1,2,2
Cancer Research UK,Climate-Related Exposures and Conditions,Crohn's Disease,1,1,1
Cancer Research UK,Climate-Related Exposures and Conditions,Dental/Oral and Craniofacial Disease,1,1,1
Cancer Research UK,Climate-Related Exposures and Conditions,Diagnostic Radiology,2,2,1
Cancer Research UK,Climate-Related Exposures and Conditions,Digestive Diseases,1,8,8
Cancer Research UK,Climate-Related Exposures and Conditions,Genetic Testing,1,1,1
Cancer Research UK,Climate-Related Exposures and Conditions,Genetics,4,14,9
Cancer Research UK,Climate-Related Exposures and Conditions,Hematology,2,3,2
Cancer Research UK,Climate-Related Exposures and Conditions,Human Genome,2,3,2
Cancer Research UK,Climate-Related Exposures and Conditions,Immunization,2,2,1
Cancer Research UK,Climate-Related Exposures and Conditions,Infectious Diseases,1,1,1
Cancer Research UK,Climate-Related Exposures and Conditions,Inflammatory Bowel Disease,1,1,1
Cancer Research UK,Climate-Related Exposures and Conditions,Lung Cancer,1,1,1
Cancer Research UK,Climate-Related Exposures and Conditions,Nanotechnology,1,1,1
Cancer Research UK,Climate-Related Exposures and Conditions,Nutrition,1,3,3
Cancer Research UK,Climate-Related Exposures and Conditions,Pancreatic Cancer,2,2,1
Cancer Research UK,Climate-Related Exposures and Conditions,Patient Safety,1,1,1
Cancer Research UK,Climate-Related Exposures and Conditions,Pediatric,2,2,1
Cancer Research UK,Climate-Related Exposures and Conditions,Prevention,2,4,3
Cancer Research UK,Climate-Related Exposures and Conditions,Psoriasis,1,1,1
Cancer Research UK,Climate-Related Exposures and Conditions,Rare Diseases,4,6,4
Cancer Research UK,Climate-Related Exposures and Conditions,Stem Cell Research,1,1,1
Cancer Research UK,Climate-Related Exposures and Conditions,Substance Abuse,1,1,1
Cancer Research UK,Clinical Research,,23,308,265
Cancer Research UK,Clinical Research,Aging,4,9,9
Cancer Research UK,Clinical Research,Ataxia Telangiectasia,1,1,1
Cancer Research UK,Clinical Research,Autoimmune Disease,1,1,1
Cancer Research UK,Clinical Research,Behavioral and Social Science,1,1,1
Cancer Research UK,Clinical Research,Bioengineering,2,3,3
Cancer Research UK,Clinical Research,Biotechnology,3,8,8
Cancer Research UK,Clinical Research,Brain Disorders,1,1,1
Cancer Research UK,Clinical Research,Breast Cancer,10,24,22
Cancer Research UK,Clinical Research,Cancer,9,51,51
Cancer Research UK,Clinical Research,Cardiovascular,2,2,2
Cancer Research UK,Clinical Research,Childhood Leukemia,1,1,1
Cancer Research UK,Clinical Research,Clinical Research,15,303,253
Cancer Research UK,Clinical Research,Dental/Oral and Craniofacial Disease,1,1,1
Cancer Research UK,Clinical Research,Diagnostic Radiology,3,8,8
Cancer Research UK,Clinical Research,Digestive Diseases,3,4,4
Cancer Research UK,Clinical Research,Estrogen,1,2,2
Cancer Research UK,Clinical Research,Genetics,6,11,11
Cancer Research UK,Clinical Research,HIV/AIDS,1,1,1
Cancer Research UK,Clinical Research,HPV and/or Cervical Cancer Vaccines,2,2,1
Cancer Research UK,Clinical Research,Heart Disease - Coronary Heart Disease,1,1,1
Cancer Research UK,Clinical Research,Hematology,2,2,2
Cancer Research UK,Clinical Research,Hodgkin's Disease,1,1,1
Cancer Research UK,Clinical Research,Human Genome,1,2,2
Cancer Research UK,Clinical Research,Immunization,1,2,2
Cancer Research UK,Clinical Research,Infectious Diseases,1,5,5
Cancer Research UK,Clinical Research,Injury (total) Accidents/Adverse Effects,1,1,1
Cancer Research UK,Clinical Research,Liver Disease,1,1,1
Cancer Research UK,Clinical Research,Neurosciences,1,1,1
Cancer Research UK,Clinical Research,Nutrition,2,2,2
Cancer Research UK,Clinical Research,Osteoporosis,1,1,1
Cancer Research UK,Clinical Research,Ovarian Cancer,2,2,2
Cancer Research UK,Clinical Research,Patient Safety,1,1,1
Cancer Research UK,Clinical Research,Pediatric,2,2,2
Cancer Research UK,Clinical Research,Pneumonia,1,1,1
Cancer Research UK,Clinical Research,Prevention,3,6,6
Cancer Research UK,Clinical Research,Prostate Cancer,1,1,1
Cancer Research UK,Clinical Research,Rare Diseases,7,8,8
Cancer Research UK,Clinical Research,Sexually Transmitted Diseases/Herpes,2,2,2
Cancer Research UK,Clinical Research,Stem Cell Research,2,2,2
Cancer Research UK,Clinical Research,Urologic Diseases,2,6,6
Cancer Research UK,Clinical Trials and Supportive Activities,,2,2,0
Cancer Research UK,Colo-Rectal Cancer,,22,123,114
Cancer Research UK,Colo-Rectal Cancer,Aging,3,3,3
Cancer Research UK,Colo-Rectal Cancer,Autoimmune Disease,1,1,1
Cancer Research UK,Colo-Rectal Cancer,Bioengineering,2,2,2
Cancer Research UK,Colo-Rectal Cancer,Biotechnology,2,2,2
Cancer Research UK,Colo-Rectal Cancer,Brain Disorders,1,1,1
Cancer Research UK,Colo-Rectal Cancer,Breast Cancer,2,5,5
Cancer Research UK,Colo-Rectal Cancer,Cancer,10,42,42
Cancer Research UK,Colo-Rectal Cancer,Cardiovascular,1,4,4
Cancer Research UK,Colo-Rectal Cancer,Cervical Cancer,2,6,6
Cancer Research UK,Colo-Rectal Cancer,Clinical Research,7,22,22
Cancer Research UK,Colo-Rectal Cancer,Clinical Trials and Supportive Activities,2,3,3
Cancer Research UK,Colo-Rectal Cancer,Colo-Rectal Cancer,11,68,67
Cancer Research UK,Colo-Rectal Cancer,Comparative Effectiveness Research,2,2,2
Cancer Research UK,Colo-Rectal Cancer,Complementary and Alternative Medicine,1,1,1
Cancer Research UK,Colo-Rectal Cancer,Contraception/Reproduction,1,1,1
Cancer Research UK,Colo-Rectal Cancer,Cost Effectiveness Research,1,1,1
Cancer Research UK,Colo-Rectal Cancer,Dementia,1,1,1
Cancer Research UK,Colo-Rectal Cancer,Dental/Oral and Craniofacial Disease,1,2,2
Cancer Research UK,Colo-Rectal Cancer,Diabetes,1,2,2
Cancer Research UK,Colo-Rectal Cancer,Diagnostic Radiology,1,1,1
Cancer Research UK,Colo-Rectal Cancer,Digestive Diseases,3,9,9
Cancer Research UK,Colo-Rectal Cancer,Genetics,3,8,8
Cancer Research UK,Colo-Rectal Cancer,Health Services,2,4,4
Cancer Research UK,Colo-Rectal Cancer,Hematology,1,1,1
Cancer Research UK,Colo-Rectal Cancer,Hypertension,1,1,1
Cancer Research UK,Colo-Rectal Cancer,Infectious Diseases,1,1,1
Cancer Research UK,Colo-Rectal Cancer,Kidney Disease,1,7,7
Cancer Research UK,Colo-Rectal Cancer,Liver Disease,1,1,1
Cancer Research UK,Colo-Rectal Cancer,Lung,2,2,2
Cancer Research UK,Colo-Rectal Cancer,Lung Cancer,1,1,1
Cancer Research UK,Colo-Rectal Cancer,Mental Health,1,1,1
Cancer Research UK,Colo-Rectal Cancer,Mind and Body,1,1,1
Cancer Research UK,Colo-Rectal Cancer,Nanotechnology,1,1,1
Cancer Research UK,Colo-Rectal Cancer,Neurodegenerative,1,2,2
Cancer Research UK,Colo-Rectal Cancer,Neurosciences,2,2,2
Cancer Research UK,Colo-Rectal Cancer,Nutrition,1,1,1
Cancer Research UK,Colo-Rectal Cancer,Obesity,1,1,1
Cancer Research UK,Colo-Rectal Cancer,Orphan Drug,1,1,1
Cancer Research UK,Colo-Rectal Cancer,Pain Research,3,5,5
Cancer Research UK,Colo-Rectal Cancer,Patient Safety,1,1,1
Cancer Research UK,Colo-Rectal Cancer,Prevention,4,7,7
Cancer Research UK,Colo-Rectal Cancer,Rare Diseases,5,7,7
Cancer Research UK,Colo-Rectal Cancer,Rehabilitation,2,2,2
Cancer Research UK,Colo-Rectal Cancer,Substance Abuse,1,1,1
Cancer Research UK,Colo-Rectal Cancer,Transplantation,1,1,1
Cancer Research UK,Colo-Rectal Cancer,Urologic Diseases,1,1,1
Cancer Research UK,Colo-Rectal Cancer,Vaccine Related,2,2,1
Cancer Research UK,Comparative Effectiveness Research,,8,158,152
Cancer Research UK,Comparative Effectiveness Research,Acquired Cognitive Impairment,1,1,1
Cancer Research UK,Comparative Effectiveness Research,Aging,4,28,26
Cancer Research UK,Comparative Effectiveness Research,Alzheimer's Disease,1,1,1
Cancer Research UK,Comparative Effectiveness Research,Atherosclerosis,1,1,1
Cancer Research UK,Comparative Effectiveness Research,Autoimmune Disease,2,2,2
Cancer Research UK,Comparative Effectiveness Research,Basic Behavioral and Social Science,2,4,4
Cancer Research UK,Comparative Effectiveness Research,Behavioral and Social Science,4,18,18
Cancer Research UK,Comparative Effectiveness Research,Bioengineering,1,1,1
Cancer Research UK,Comparative Effectiveness Research,Biotechnology,1,5,5
Cancer Research UK,Comparative Effectiveness Research,Brain Disorders,1,2,2
Cancer Research UK,Comparative Effectiveness Research,Breast Cancer,2,8,8
Cancer Research UK,Comparative Effectiveness Research,Cancer,5,63,59
Cancer Research UK,Comparative Effectiveness Research,Cardiovascular,3,8,7
Cancer Research UK,Comparative Effectiveness Research,Clinical Research,5,92,86
Cancer Research UK,Comparative Effectiveness Research,Clinical Trials and Supportive Activities,4,15,15
Cancer Research UK,Comparative Effectiveness Research,Colo-Rectal Cancer,2,8,8
Cancer Research UK,Comparative Effectiveness Research,Comparative Effectiveness Research,4,10,9
Cancer Research UK,Comparative Effectiveness Research,Complementary and Alternative Medicine,3,3,2
Cancer Research UK,Comparative Effectiveness Research,Congenital Structural Anomalies,1,1,1
Cancer Research UK,Comparative Effectiveness Research,Contraception/Reproduction,2,2,2
Cancer Research UK,Comparative Effectiveness Research,Dementia,1,1,1
Cancer Research UK,Comparative Effectiveness Research,Depression,2,2,2
Cancer Research UK,Comparative Effectiveness Research,Diabetes,1,1,1
Cancer Research UK,Comparative Effectiveness Research,Diagnostic Radiology,2,2,2
Cancer Research UK,Comparative Effectiveness Research,Digestive Diseases,3,16,16
Cancer Research UK,Comparative Effectiveness Research,Genetics,4,21,19
Cancer Research UK,Comparative Effectiveness Research,HPV and/or Cervical Cancer Vaccines,1,1,1
Cancer Research UK,Comparative Effectiveness Research,Health Services,1,5,5
Cancer Research UK,Comparative Effectiveness Research,Heart Disease,2,2,2
Cancer Research UK,Comparative Effectiveness Research,Hematology,1,1,1
Cancer Research UK,Comparative Effectiveness Research,Human Genome,2,2,2
Cancer Research UK,Comparative Effectiveness Research,Infant Mortality/ (LBW),1,1,1
Cancer Research UK,Comparative Effectiveness Research,Infectious Diseases,3,3,3
Cancer Research UK,Comparative Effectiveness Research,Kidney Disease,1,2,2
Cancer Research UK,Comparative Effectiveness Research,Lung,2,2,2
Cancer Research UK,Comparative Effectiveness Research,Lung Cancer,1,4,4
Cancer Research UK,Comparative Effectiveness Research,Mental Health,3,10,10
Cancer Research UK,Comparative Effectiveness Research,Mind and Body,1,3,3
Cancer Research UK,Comparative Effectiveness Research,Neurodegenerative,1,1,1
Cancer Research UK,Comparative Effectiveness Research,Neurosciences,1,1,1
Cancer Research UK,Comparative Effectiveness Research,Nutrition,4,26,25
Cancer Research UK,Comparative Effectiveness Research,Obesity,4,18,17
Cancer Research UK,Comparative Effectiveness Research,Pain Conditions - Chronic,1,1,1
Cancer Research UK,Comparative Effectiveness Research,Pain Research,1,1,1
Cancer Research UK,Comparative Effectiveness Research,Patient Safety,2,2,2
Cancer Research UK,Comparative Effectiveness Research,Pediatric,3,12,12
Cancer Research UK,Comparative Effectiveness Research,Prevention,4,45,42
Cancer Research UK,Comparative Effectiveness Research,Prostate Cancer,3,15,11
Cancer Research UK,Comparative Effectiveness Research,Rare Diseases,2,17,17
Cancer Research UK,Comparative Effectiveness Research,Serious Mental Illness,1,1,1
Cancer Research UK,Comparative Effectiveness Research,Sleep Research,1,1,1
Cancer Research UK,Comparative Effectiveness Research,Stem Cell Research,1,1,1
Cancer Research UK,Comparative Effectiveness Research,Suicide,1,2,2
Cancer Research UK,Comparative Effectiveness Research,Urologic Diseases,3,31,25
Cancer Research UK,Conditions Affecting the Embryonic and Fetal Periods,,1,18,18
Cancer Research UK,Conditions Affecting the Embryonic and Fetal Periods,Basic Behavioral and Social Science,1,4,4
Cancer Research UK,Conditions Affecting the Embryonic and Fetal Periods,Behavioral and Social Science,1,3,3
Cancer Research UK,Conditions Affecting the Embryonic and Fetal Periods,Brain Disorders,1,2,2
Cancer Research UK,Conditions Affecting the Embryonic and Fetal Periods,Clinical Research,1,2,2
Cancer Research UK,Conditions Affecting the Embryonic and Fetal Periods,Conditions Affecting the Embryonic and Fetal Periods,1,2,2
Cancer Research UK,Conditions Affecting the Embryonic and Fetal Periods,Health Services,1,2,2
Cancer Research UK,Conditions Affecting the Embryonic and Fetal Periods,Infant Mortality/ (LBW),1,1,1
Cancer Research UK,Conditions Affecting the Embryonic and Fetal Periods,Injury - Childhood Injuries,1,1,1
Cancer Research UK,Conditions Affecting the Embryonic and Fetal Periods,Mental Health,1,2,2
Cancer Research UK,Conditions Affecting the Embryonic and Fetal Periods,Pediatric,1,3,3
Cancer Research UK,Conditions Affecting the Embryonic and Fetal Periods,Perinatal Period - Conditions Originating in Perinatal Period,1,1,1
Cancer Research UK,Conditions Affecting the Embryonic and Fetal Periods,Prevention,1,2,2
Cancer Research UK,Conditions Affecting the Embryonic and Fetal Periods,Smoking and Health,1,3,3
Cancer Research UK,Conditions Affecting the Embryonic and Fetal Periods,Substance Abuse,1,1,1
Cancer Research UK,Contraception/Reproduction,,4,12,10
Cancer Research UK,Contraception/Reproduction,Behavioral and Social Science,1,1,1
Cancer Research UK,Contraception/Reproduction,Cancer,1,1,1
Cancer Research UK,Contraception/Reproduction,Clinical Research,2,6,6
Cancer Research UK,Contraception/Reproduction,Clinical Trials and Supportive Activities,1,1,1
Cancer Research UK,Contraception/Reproduction,Complementary and Alternative Medicine,1,1,1
Cancer Research UK,Contraception/Reproduction,Contraception/Reproduction,2,11,11
Cancer Research UK,Contraception/Reproduction,Digestive Diseases,1,2,2
Cancer Research UK,Contraception/Reproduction,Epilepsy,1,1,1
Cancer Research UK,Contraception/Reproduction,Health Services,1,1,1
Cancer Research UK,Contraception/Reproduction,Infant Mortality/ (LBW),1,1,1
Cancer Research UK,Contraception/Reproduction,Neurosciences,1,1,1
Cancer Research UK,Contraception/Reproduction,Patient Safety,1,1,1
Cancer Research UK,Contraception/Reproduction,Pediatric,1,8,8
Cancer Research UK,Contraception/Reproduction,Prevention,1,1,1
Cancer Research UK,Contraception/Reproduction,Sleep Research,1,1,1
Cancer Research UK,Contraception/Reproduction,Tobacco,1,1,1
Cancer Research UK,Cost Effectiveness Research,,4,68,51
Cancer Research UK,Cost Effectiveness Research,Acquired Cognitive Impairment,1,1,1
Cancer Research UK,Cost Effectiveness Research,Aging,1,8,8
Cancer Research UK,Cost Effectiveness Research,Alzheimer's Disease,1,1,1
Cancer Research UK,Cost Effectiveness Research,Autoimmune Disease,1,1,1
Cancer Research UK,Cost Effectiveness Research,Basic Behavioral and Social Science,1,1,1
Cancer Research UK,Cost Effectiveness Research,Behavioral and Social Science,2,6,6
Cancer Research UK,Cost Effectiveness Research,Brain Disorders,2,7,7
Cancer Research UK,Cost Effectiveness Research,Cancer,4,26,23
Cancer Research UK,Cost Effectiveness Research,Cardiovascular,1,3,3
Cancer Research UK,Cost Effectiveness Research,Chronic Fatigue Syndrome (ME/CFS),1,3,3
Cancer Research UK,Cost Effectiveness Research,Clinical Research,4,37,36
Cancer Research UK,Cost Effectiveness Research,Clinical Trials and Supportive Activities,2,4,4
Cancer Research UK,Cost Effectiveness Research,Complementary and Alternative Medicine,1,1,1
Cancer Research UK,Cost Effectiveness Research,Cost Effectiveness Research,1,2,2
Cancer Research UK,Cost Effectiveness Research,Dementia,1,1,1
Cancer Research UK,Cost Effectiveness Research,Depression,4,7,5
Cancer Research UK,Cost Effectiveness Research,Diabetes,1,3,3
Cancer Research UK,Cost Effectiveness Research,Diagnostic Radiology,1,1,1
Cancer Research UK,Cost Effectiveness Research,Digestive Diseases,3,5,4
Cancer Research UK,Cost Effectiveness Research,Genetics,1,3,3
Cancer Research UK,Cost Effectiveness Research,Health Services,1,4,4
Cancer Research UK,Cost Effectiveness Research,Infertility,1,1,1
Cancer Research UK,Cost Effectiveness Research,Injury (total) Accidents/Adverse Effects,1,1,1
Cancer Research UK,Cost Effectiveness Research,Lung,1,1,1
Cancer Research UK,Cost Effectiveness Research,Mental Health,4,11,8
Cancer Research UK,Cost Effectiveness Research,Mind and Body,1,2,2
Cancer Research UK,Cost Effectiveness Research,Neurodegenerative,1,1,1
Cancer Research UK,Cost Effectiveness Research,Neurosciences,3,12,7
Cancer Research UK,Cost Effectiveness Research,Nutrition,1,11,11
Cancer Research UK,Cost Effectiveness Research,Obesity,1,4,4
Cancer Research UK,Cost Effectiveness Research,Osteoporosis,1,1,1
Cancer Research UK,Cost Effectiveness Research,Ovarian Cancer,1,1,1
Cancer Research UK,Cost Effectiveness Research,Pain Conditions - Chronic,3,13,7
Cancer Research UK,Cost Effectiveness Research,Pain Research,3,15,8
Cancer Research UK,Cost Effectiveness Research,Pediatric,1,7,7
Cancer Research UK,Cost Effectiveness Research,Peripheral Neuropathy,2,6,3
Cancer Research UK,Cost Effectiveness Research,Physical Rehabilitation,1,1,1
Cancer Research UK,Cost Effectiveness Research,Prevention,1,6,6
Cancer Research UK,Cost Effectiveness Research,Prostate Cancer,1,3,3
Cancer Research UK,Cost Effectiveness Research,Rehabilitation,1,1,1
Cancer Research UK,Cost Effectiveness Research,Serious Mental Illness,1,1,1
Cancer Research UK,Cost Effectiveness Research,Stroke,1,1,1
Cancer Research UK,Cost Effectiveness Research,Suicide,1,1,1
Cancer Research UK,Cost Effectiveness Research,Urologic Diseases,1,6,6
Cancer Research UK,Diagnostic Radiology,,6,60,48
Cancer Research UK,Diagnostic Radiology,Aging,1,5,5
Cancer Research UK,Diagnostic Radiology,Biotechnology,1,3,3
Cancer Research UK,Diagnostic Radiology,Breast Cancer,1,5,5
Cancer Research UK,Diagnostic Radiology,Cancer,4,23,21
Cancer Research UK,Diagnostic Radiology,Cardiovascular,2,2,1
Cancer Research UK,Diagnostic Radiology,Climate-Related Exposures and Conditions,1,1,1
Cancer Research UK,Diagnostic Radiology,Clinical Research,2,11,11
Cancer Research UK,Diagnostic Radiology,Clinical Trials and Supportive Activities,1,4,4
Cancer Research UK,Diagnostic Radiology,Comparative Effectiveness Research,2,2,2
Cancer Research UK,Diagnostic Radiology,Diagnostic Radiology,3,37,20
Cancer Research UK,Diagnostic Radiology,Digestive Diseases,1,7,7
Cancer Research UK,Diagnostic Radiology,Estrogen,1,1,1
Cancer Research UK,Diagnostic Radiology,Genetics,1,4,4
Cancer Research UK,Diagnostic Radiology,Lung,2,2,1
Cancer Research UK,Diagnostic Radiology,Neurosciences,3,3,2
